tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media,text_cleaned,text_length,word_count,urls_count,hashtags_count,mentions_count,media_count,date,hour,day_of_week,total_engagement
1961120278194352192,Appreciate all of you so much - back soon with better news 💔,2025-08-28 17:34:00,en,557066e0eabe336c,6,53,3,False,,False,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGzdMf1NbkAIKsZ5.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",appreciate all of you so much - back soon with better news,58,12,0,0,0,1,2025-08-28,17,Thursday,62
1924893380301226492,In case you missed last week - 'Red Eye' out now 🔴👁 stem.ffm.to/redeye,2025-05-20 18:21:00,en,557066e0eabe336c,6,48,4,False,,False,False,"[""https://stem.ffm.to/redeye""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGraYNCSWkAARoYs.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",in case you missed last week - 'red eye' out now stem.ffm.toredeye,66,12,1,0,0,1,2025-05-20,18,Tuesday,58
1920562317894238626,"New music!! ‘Red Eye’ next week May 16th 🔴👁 also a big announcement next week, y’all ready? stem.ffm.to/redeye",2025-05-08 19:31:00,en,557066e0eabe336c,11,62,4,False,,False,False,"[""https://stem.ffm.to/redeye""]",[],[],[],"new music!! red eye next week may 16th also a big announcement next week, yall ready? stem.ffm.toredeye",103,17,1,0,0,0,2025-05-08,19,Thursday,77
1885399006429536408,‘Code Red’ (@skelermusic Vision) out now everywhere 🚨🖤 stem.ffm.to/coderedskelervis…,2025-01-31 18:45:00,en,557066e0eabe336c,7,40,0,False,,False,False,"[""https://stem.ffm.to/coderedskelervision""]",[],[],[],code red vision out now everywhere stem.ffm.tocoderedskelervis...,65,7,1,0,0,0,2025-01-31,18,Friday,47
1884300951827447862,My guy @skelermusic crushed this ‘Code Red’ remix for his last night drive mix - y’all want it Friday? More new originals soon too btw 🖤pre-save: stem.ffm.to/coderedskelervis…,2025-01-28 18:02:00,en,557066e0eabe336c,8,44,3,False,,False,False,"[""https://stem.ffm.to/coderedskelervision""]",[],[],[],my guy crushed this code red remix for his last night drive mix - yall want it friday? more new originals soon too btw pre-save stem.ffm.tocoderedskelervis...,158,26,1,0,0,0,2025-01-28,18,Tuesday,55
1867445753444282568,‘Throwback’ prod. by @rance_riley out now 🖤 stem.ffm.to/throwback,2024-12-13 05:45:00,en,557066e0eabe336c,15,65,6,False,,False,False,"[""https://stem.ffm.to/throwback""]",[],[],[],throwback prod. by out now stem.ffm.tothrowback,47,6,1,0,0,0,2024-12-13,5,Friday,86
1864738129929998808,New music!! ‘Throwback’ next week 🖤 pre-save: stem.ffm.to/throwback,2024-12-05 18:26:00,en,557066e0eabe336c,3,50,2,False,,False,False,"[""https://stem.ffm.to/throwback""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGeDhcWhWwAE-03p.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",new music!! throwback next week pre-save stem.ffm.tothrowback,61,7,1,0,0,1,2024-12-05,18,Thursday,55
1854996778489463066,‘High Grade’ prod. By @rance_riley out now ⛽️🖤 stem.ffm.to/highgrade,2024-11-08 21:17:00,en,557066e0eabe336c,10,58,5,False,,False,False,"[""https://stem.ffm.to/highgrade""]",[],[],[],high grade prod. by out now stem.ffm.tohighgrade,48,7,1,0,0,0,2024-11-08,21,Friday,73
1853501189901476232,New music!! ‘High Grade’ this Friday 🖤 pre-save: stem.ffm.to/highgrade,2024-11-04 18:14:00,en,557066e0eabe336c,7,63,2,False,,False,False,"[""https://stem.ffm.to/highgrade""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGbj1gYHXsAAsCBQ.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",new music!! high grade this friday pre-save stem.ffm.tohighgrade,64,8,1,0,0,1,2024-11-04,18,Monday,72
1803128946546057250,‘Won’t (@skelermusic Remix)’ this Friday 🖤 Pre-save: stem.ffm.to/wontskelerremix,2024-06-18 18:13:00,en,557066e0eabe336c,5,66,2,False,,False,False,"[""https://stem.ffm.to/wontskelerremix""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGQYAOBTWgAAph9M.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",wont remix this friday pre-save stem.ffm.towontskelerremix,58,6,1,0,0,1,2024-06-18,18,Tuesday,73
1786110592014819478,’Swerve’ with @kaycyy prod by @rance_riley up early on YT - drops everywhere else tonight 9pm pacific / 12am est!! Watch: tinyurl.com/2xwfxs7a,2024-05-02 19:08:00,en,557066e0eabe336c,15,81,0,False,,False,False,"[""https://tinyurl.com/2xwfxs7a""]",[],[],[],swerve with prod by up early on yt - drops everywhere else tonight 9pm pacific 12am est!! watch tinyurl.com2xwfxs7a,115,19,1,0,0,0,2024-05-02,19,Thursday,96
1785060161343701394,This week!! Pre-save: stem.ffm.to/darcikaycyyswerv…,2024-04-29 21:34:00,en,557066e0eabe336c,3,57,2,False,,False,False,"[""https://stem.ffm.to/darcikaycyyswerve""]",[],[],[],this week!! pre-save stem.ffm.todarcikaycyyswerv...,51,4,1,0,0,0,2024-04-29,21,Monday,62
1783212704955502654,New music time!! ‘Swerve’ w/ @kaycyy next Friday 🏎🦋🖤 pre-save: stem.ffm.to/darcikaycyyswerv…,2024-04-24 19:13:00,en,557066e0eabe336c,9,80,2,False,,False,False,"[""https://stem.ffm.to/darcikaycyyswerve""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGL8-gC0XQAAkQ1Z.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",new music time!! swerve w next friday pre-save stem.ffm.todarcikaycyyswerv...,77,9,1,0,0,1,2024-04-24,19,Wednesday,91
1778465951693885865,Coachella tomorrow!! (Heineken House 3PM-4PM) come party w/ us 🖤 also - tour is fun and all but it’s time for some new music yeah? News on that soon 👻Cheers,2024-04-11 16:51:00,en,557066e0eabe336c,3,34,1,False,,False,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGK5hWysWAAAfXGy.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",coachella tomorrow!! heineken house 3pm-4pm come party w us also - tour is fun and all but its time for some new music yeah? news on that soon cheers,149,29,0,0,0,1,2024-04-11,16,Thursday,38
1770494021816750399,"nothing compares to europes crowd energy n i will die on that hill 

also thank u poland for an amazing past 2 shows

next one is w my friend @DarksideDarci the 25th in warsaw",2024-03-20 16:54:00,en,557066e0eabe336c,0,58,1,False,,True,False,[],[],[],[],nothing compares to europes crowd energy n i will die on that hill also thank u poland for an amazing past 2 shows next one is w my friend the 25th in warsaw,157,33,0,0,0,0,2024-03-20,16,Wednesday,59
1770447521229275318,"Thank you for the amazing response at the last few shows, y’all are incredible 🖤 Sold out Amsterdam tonight!! Also so stoked to announce my friend @skelermusic will be joining us in Hamburg!! - Tickets: darcimusic.com/

Lil peek at the London / Paris recap 👻",2024-03-20 13:49:00,en,557066e0eabe336c,2,27,4,False,,False,False,"[""https://www.darcimusic.com/""]",[],[],[],"thank you for the amazing response at the last few shows, yall are incredible sold out amsterdam tonight!! also so stoked to announce my friend will be joining us in hamburg!! - tickets darcimusic.com lil peek at the london paris recap",235,41,1,0,0,0,2024-03-20,13,Wednesday,33
1770398915461796253,"📷 15.03.24 - @DarksideDarci + @rance_riley 

📸 Dani Bolton",2024-03-20 10:36:00,it,557066e0eabe336c,0,12,0,False,,True,False,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGJG4blbWcAA8xT3.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGJG4bkcWkAAD3Xl.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGJG4bkXW0AAtKBX.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}, {""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGJG4bkQXYAAu8el.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",15.03.24 - dani bolton,22,4,0,0,0,4,2024-03-20,10,Wednesday,12
1765788182388367829,"‡ Europe tour starts next week!! & in case you missed - my friend, the talented @barnacleboi777 is coming through for the Poland show!! Ltzz get it 👻 tickets: darcimusic.com/",2024-03-07 17:14:00,en,557066e0eabe336c,1,16,1,False,,False,False,"[""https://www.darcimusic.com/""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGIFW_aJWoAEPKs3.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","europe tour starts next week!! in case you missed - my friend, the talented is coming through for the poland show!! ltzz get it tickets darcimusic.com",150,26,1,0,0,1,2024-03-07,17,Thursday,18
1750594754717585796,"Europe soon!! Hamburg - y’all sold out so we upgraded the venue and added more tickets!! On sale now, other shows are almost sold out too, these are gonna be special ‡ see y’all there 🖤 Tickets: darcimusic.com/",2024-01-25 19:01:00,en,557066e0eabe336c,3,36,4,False,,False,False,"[""https://www.darcimusic.com/""]",[],[],[],"europe soon!! hamburg - yall sold out so we upgraded the venue and added more tickets!! on sale now, other shows are almost sold out too, these are gonna be special see yall there tickets darcimusic.com",202,36,1,0,0,0,2024-01-25,19,Thursday,43
1735530376787808486,Lil holiday drop for y'all 🖤 'Energy' prod by @rance_riley  out now: stem.ffm.to/darcienergy,2023-12-15 05:21:00,en,557066e0eabe336c,3,52,4,False,,False,False,"[""https://stem.ffm.to/darcienergy""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGBXXlyJWMAEC7JL.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",lil holiday drop for y'all 'energy' prod by out now stem.ffm.todarcienergy,74,11,1,0,0,1,2023-12-15,5,Friday,59
1732825891661619686,Felt like giving y’all one more before the end of the year 🖤 ‘Energy’ next week!! Pre-save: stem.ffm.to/darcienergy,2023-12-07 18:14:00,en,557066e0eabe336c,2,72,3,False,,False,False,"[""https://stem.ffm.to/darcienergy""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGAw76tqXYAA487U.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",felt like giving yall one more before the end of the year energy next week!! pre-save stem.ffm.todarcienergy,108,17,1,0,0,1,2023-12-07,18,Thursday,77
1730661814789112021,"Woah!! London y’all sold out so fast it’s only right we upgrade the venue! Tickets on sale now ‡ Other Europe tickets are movinggg too, let’s smash these out, appreciate y’all 🖤 darcimusic.com/",2023-12-01 18:55:00,en,557066e0eabe336c,2,21,4,False,,False,False,"[""https://www.darcimusic.com/""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGASLgdVW8AAeSXa.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","woah!! london yall sold out so fast its only right we upgrade the venue! tickets on sale now other europe tickets are movinggg too, lets smash these out, appreciate yall darcimusic.com",184,31,1,0,0,1,2023-12-01,18,Friday,27
1730603121733190097,"VENUE UPGRADE! 

Due to overwhelming demand, @DarksideDarci show on 15 March 2024 is moving to @LondonLafayette.

Tickets on sale now: aegp.uk/darci",2023-12-01 15:01:00,en,557066e0eabe336c,0,5,0,False,,True,False,"[""http://aegp.uk/darci""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FGARUqxBXkAEiPMZ.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","venue upgrade! due to overwhelming demand, show on 15 march 2024 is moving to . tickets on sale now aegp.ukdarci",112,20,1,0,0,1,2023-12-01,15,Friday,5
1725087611025305917,"🌟 Brace yourselves for an incredible night with @DarksideDarci! 🎶 Catch them live on the 15th of March at @ColoursHoxton! 🎤 Get ready to be swept away by their mesmerising tunes and unforgettable performance!

⏰ Tickets are on sale now
🎫 w.axs.com/o8Fr50Q76y2",2023-11-16 09:45:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""http://w.axs.com/o8Fr50Q76y2""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF_C-CgZWcAASjPe.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",brace yourselves for an incredible night with ! catch them live on the 15th of march at ! get ready to be swept away by their mesmerising tunes and unforgettable performance! tickets are on sale now w.axs.como8fr50q76y2,219,37,1,0,0,1,2023-11-16,9,Thursday,4
1724122102322651622,"🌟 Brace yourselves for an incredible night with @DarksideDarci! 🎶 Catch them live on the 15th of March at @ColoursHoxton! 🎤 Get ready to be swept away by their mesmerising tunes and unforgettable performance!

⏰ Tickets are on sale Thursday, 10am
🎫 w.axs.com/o8Fr50Q76y2",2023-11-13 17:48:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""http://w.axs.com/o8Fr50Q76y2""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF-1P6crWwAAFjPD.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","brace yourselves for an incredible night with ! catch them live on the 15th of march at ! get ready to be swept away by their mesmerising tunes and unforgettable performance! tickets are on sale thursday, 10am w.axs.como8fr50q76y2",230,38,1,0,0,1,2023-11-13,17,Monday,4
1724117730045923619,"Darci (@DarksideDarci) revient avec un nouvel album 'Escape Cycle' et viendra le présenter à son public français lors d'un concert au théâtre des Etoiles à Paris le 16 mars prochain !

⏰ Mise en vente le 16 novembre à 10h
ℹ️ Plus d'informations👉  bit.ly/46cE8Xd",2023-11-13 17:31:00,fr,557066e0eabe336c,0,5,0,False,,True,False,"[""https://bit.ly/46cE8Xd""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF-1LqVoX0AEXf4j.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",darci revient avec un nouvel album 'escape cycle' et viendra le presenter a son public francais lors d'un concert au theatre des etoiles a paris le 16 mars prochain ! mise en vente le 16 novembre a 10h plus d'informations bit.ly46ce8xd,235,41,1,0,0,1,2023-11-13,17,Monday,5
1724110298607489436,"ANNONCE / L'artiste électro @DarksideDarci, se produira sur la scène des Etoiles à Paris le 16 mars 2024 à l'occasion de son nouvel album “Escape Cycle”, qu'il viendra présenter à son public français !

Billets disponibles dès jeudi 16 novembre à 10h

🎫 ow.ly/HaWl50Q72Ja",2023-11-13 17:01:00,fr,557066e0eabe336c,0,4,0,False,,True,False,"[""https://ow.ly/HaWl50Q72Ja""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF-1FLevXIAA5KMt.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","annonce l'artiste electro , se produira sur la scene des etoiles a paris le 16 mars 2024 a l'occasion de son nouvel album escape cycle, qu'il viendra presenter a son public francais ! billets disponibles des jeudi 16 novembre a 10h ow.lyhawl50q72ja",248,42,1,0,0,1,2023-11-13,17,Monday,4
1724092040445624536,"Europe - It’s time, so stoked to announce we’re bringing the show to you next spring 👻 Sign up for pre-sale to get tickets first!! Pre-sale starts Wednesday 10am local, general on sale starts Thursday 10am local ‡ Can’t wait to see y’all 🖤 Pre-sale: laylo.com/darci/europepresal…",2023-11-13 15:49:00,en,557066e0eabe336c,8,55,7,False,,False,False,"[""https://laylo.com/darci/europepresale""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF-00d-DWkAAXxRF.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","europe - its time, so stoked to announce were bringing the show to you next spring sign up for pre-sale to get tickets first!! pre-sale starts wednesday 10am local, general on sale starts thursday 10am local cant wait to see yall pre-sale laylo.comdarcieuropepresal...",268,43,1,0,0,1,2023-11-13,15,Monday,70
1723414464697966882,"Vancouver tonight!! Love this city! Still some tix left:  buff.ly/3OAvtaz

See y’all soon 👻",2023-11-11 18:56:00,en,557066e0eabe336c,4,45,0,False,,False,False,"[""https://buff.ly/3OAvtaz""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF-rMUA-XcAAIriF.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",vancouver tonight!! love this city! still some tix left buff.ly3oavtaz see yall soon,84,13,1,0,0,1,2023-11-11,18,Saturday,49
1723413257417826588,"Tonight, @TimbreConcerts presents @darksideDARCI with guest ero808!

Doors 7:00pm
Show 8:00pm-10:00pm
Tickets: buff.ly/3OAvtaz",2023-11-11 18:51:00,en,557066e0eabe336c,0,6,0,False,,True,False,"[""https://buff.ly/3OAvtaz""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF-rLOUQWAAA_lBA.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","tonight, presents with guest ero808! doors 700pm show 800pm-1000pm tickets buff.ly3oavtaz",89,11,1,0,0,1,2023-11-11,18,Saturday,6
1720294435790192713,"Decided to officially drop @skelermusic’s remix of ‘On My Own’ , take a night drive to this one ‡ More new music for you soon too 🖤 Listen: stem.ffm.to/onmyownremix",2023-11-03 04:18:00,en,557066e0eabe336c,11,54,3,False,,False,False,"[""https://stem.ffm.to/onmyownremix""]",[],[],[],"decided to officially drop s remix of on my own , take a night drive to this one more new music for you soon too listen stem.ffm.toonmyownremix",143,27,1,0,0,0,2023-11-03,4,Friday,68
1719466755767390521,Coming soon to Vancouver! @DarksideDarci  with @ero_808  Saturday Nov 11 at @FoxCabaret ✨ Tickets going fast → ticketweb.ca/event/darci-esc…,2023-10-31 21:29:00,en,557066e0eabe336c,0,8,0,False,,True,False,"[""https://www.ticketweb.ca/event/darci-escape-cycle-the-fox-cabaret-tickets/13414928?pl=timbre21""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF9zF2ivbQAA7SiI.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",coming soon to vancouver! with saturday nov 11 at tickets going fast ticketweb.caeventdarci-esc...,98,13,1,0,0,1,2023-10-31,21,Tuesday,8
1717625481971863672,"🩸 Don't forget @darksidedarci is taking over Cambridge Room on November 16th for Escape Cycle LIVE with @cademusic! 👻

🎟 Get your tickets at livemu.sc/45RXMro",2023-10-26 19:33:00,en,557066e0eabe336c,0,7,0,False,,True,False,"[""https://livemu.sc/45RXMro""]",[],[],[],don't forget is taking over cambridge room on november 16th for escape cycle live with ! get your tickets at livemu.sc45rxmro,125,21,1,0,0,0,2023-10-26,19,Thursday,7
1716933828617576725,"Wifey @LizziBlakeCams made a lil tour vlog, everyone on the team works very hard and I’m proud of all of us! Thanks to all who came through, Means the world 🖤 cheers",2023-10-24 21:44:00,en,557066e0eabe336c,1,27,1,False,,False,False,[],[],[],[],"wifey made a lil tour vlog, everyone on the team works very hard and im proud of all of us! thanks to all who came through, means the world cheers",146,30,0,0,0,0,2023-10-24,21,Tuesday,29
1716913836220088744,Did some vocals for my guy @mersivsound 🌀love me a side quest 🖤 his album is fire - fanlink.to/Darcimersiv,2023-10-24 20:25:00,en,557066e0eabe336c,1,15,0,False,,False,False,"[""https://fanlink.to/Darcimersiv""]",[],[],[],did some vocals for my guy love me a side quest his album is fire - fanlink.todarcimersiv,89,17,1,0,0,0,2023-10-24,20,Tuesday,16
1715078107416392165,"POPSCENE SHOW TONIGHT 🚨

SF headlining debut of Canadian artist....

DARCI 🇨🇦🔥
8pm doors
@BrickMortarSF 

@DarksideDarci 

GET TIX HERE OR AT THE DOOR 🎟️⬇️

eventbrite.com/e/67554228415…",2023-10-19 18:51:00,en,557066e0eabe336c,0,10,0,False,,True,False,"[""https://www.eventbrite.com/e/675542284157?aff=oddtdtcreator""]",[],[],[],popscene show tonight sf headlining debut of canadian artist.... darci 8pm doors get tix here or at the door eventbrite.come67554228415...,138,20,1,0,0,0,2023-10-19,18,Thursday,10
1713983241705931214,"POPSCENE TICKET GIVEAWAY 🎟️🚨

First 5 reposts score a pair of tickets for this show on Thursday:

DARCI 🇨🇦
Thursday, 10/19
@BrickMortarSF 
8pm/all ages

@DarksideDarci 

Advance tix here! 🎟️⬇️

eventbrite.com/e/67554228415…",2023-10-16 18:20:00,en,557066e0eabe336c,0,6,0,False,,True,False,"[""https://www.eventbrite.com/e/675542284157?aff=oddtdtcreator""]",[],[],[],"popscene ticket giveaway first 5 reposts score a pair of tickets for this show on thursday darci thursday, 1019 8pmall ages advance tix here! eventbrite.come67554228415...",171,25,1,0,0,0,2023-10-16,18,Monday,6
1712500876223680733,"💔 TONIGHT // 10.12 // @DarksideDarci in Purgatory // 7 PM Doors

🎫: bit.ly/darci-10-12",2023-10-12 16:10:00,en,557066e0eabe336c,0,9,1,False,,True,False,"[""http://bit.ly/darci-10-12""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF8QFg0hW8AAraZ3.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",tonight 10.12 in purgatory 7 pm doors bit.lydarci-10-12,55,8,1,0,0,1,2023-10-12,16,Thursday,10
1710056016086233112,"🩸 ONE WEEK AWAY // 10.12 // @DarksideDarci in Purgatory

🎫: bit.ly/darci-10-12",2023-10-05 22:15:00,en,557066e0eabe336c,0,5,0,False,,True,False,"[""http://bit.ly/darci-10-12""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF7sW4mTXsAAX9cz.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",one week away 10.12 in purgatory bit.lydarci-10-12,50,7,1,0,0,1,2023-10-05,22,Thursday,5
1707465035772264771,So stoked to announce support for the tour!! Homies @cademusic and @ero808 will be joining me on select dates as well as @kollapsemusic in ATL! See y’all soon🖤 darcimusic.com/,2023-09-28 18:39:00,en,557066e0eabe336c,2,31,3,False,,False,False,"[""https://www.darcimusic.com/""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF7IiP_8akAAscPD.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",so stoked to announce support for the tour!! homies and will be joining me on select dates as well as in atl! see yall soon darcimusic.com,138,26,1,0,0,1,2023-09-28,18,Thursday,36
1694788503148884427,"Sold out Denver tn!! @LarimerLounge 

Set times: 
7:00PM - Doors
8:00PM  - Less Face
9:00PM @shockfacejosh 
10:00PM - Darci",2023-08-24 19:07:00,en,557066e0eabe336c,2,20,0,False,,False,False,[],[],[],[],sold out denver tn!! set times 700pm - doors 800pm - less face 900pm 1000pm - darci,83,17,0,0,0,0,2023-08-24,19,Thursday,22
1691515179555778564,Here we go! My album ‘Escape Cycle’ drops next week!! Stoked for y’all to hear the new music 🖤pre-save: stem.ffm.to/escapecycle,2023-08-15 18:20:00,en,557066e0eabe336c,15,69,4,False,,False,False,"[""https://stem.ffm.to/escapecycle""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF3l4FrPacAEKYxC.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",here we go! my album escape cycle drops next week!! stoked for yall to hear the new music pre-save stem.ffm.toescapecycle,121,20,1,0,0,1,2023-08-15,18,Tuesday,88
1687478618539134977,"ON SALE NOW: @darksidedarci in Bronze Peacock on Saturday, October 14!

🎫 : livemu.sc/3qgdkGL",2023-08-04 15:00:00,en,557066e0eabe336c,0,6,0,False,,True,False,"[""https://livemu.sc/3qgdkGL""]",[],[],[],"on sale now in bronze peacock on saturday, october 14! livemu.sc3qgdkgl",71,11,1,0,0,0,2023-08-04,15,Friday,6
1687195744284069889,"Tix for round 1 of our North American shows on sale now!! Y’all went crazy w/ the pre-sales, tix are movvvingg, thank you for all the support 🖤 for real, so stoked to sing and party w/ y’all 👻 Tickets: darcimusic.com/

Once again, roll call, which city y’all coming to?",2023-08-03 20:16:00,en,557066e0eabe336c,3,26,7,False,,False,False,"[""https://www.darcimusic.com/""]",[],[],[],"tix for round 1 of our north american shows on sale now!! yall went crazy w the pre-sales, tix are movvvingg, thank you for all the support for real, so stoked to sing and party w yall tickets darcimusic.com once again, roll call, which city yall coming to?",257,48,1,0,0,0,2023-08-03,20,Thursday,36
1686441869142798336,"If you signed up for pre-sale and had any issues with the website, they’ve been fixed! 

General on sale starts Thursday 10am local time 

Tickets are already flying, thank y’all, means the world 🖤",2023-08-01 18:20:00,en,557066e0eabe336c,0,9,0,False,,False,False,[],[],[],[],"if you signed up for pre-sale and had any issues with the website, theyve been fixed! general on sale starts thursday 10am local time tickets are already flying, thank yall, means the world",189,33,0,0,0,0,2023-08-01,18,Tuesday,9
1686423282340507648,Just announced! @DarksideDarci will be live in San Francisco this October! Powered by @popscenesf. Tickets go on sale this Friday at 10AM on brickandmortarmusic.com,2023-08-01 17:06:00,en,557066e0eabe336c,0,7,0,False,,True,False,"[""http://www.brickandmortarmusic.com/""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF2dgxp4aQAAQ-ev.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",just announced! will be live in san francisco this october! powered by . tickets go on sale this friday at 10am on brickandmortarmusic.com,138,23,1,0,0,1,2023-08-01,17,Tuesday,7
1686376234731651072,"presale happening now through tomorrow night! ⚡

@DarksideDarci on Oct. 12th at @masquerade_atl 🦇

pw: CODERED
🎫 bit.ly/44LiOYV",2023-08-01 14:00:00,en,557066e0eabe336c,0,9,0,False,,True,False,"[""http://bit.ly/44LiOYV""]",[],[],[],presale happening now through tomorrow night! on oct. 12th at pw codered bit.ly44lioyv,86,13,1,0,0,0,2023-08-01,14,Tuesday,9
1686084019509993472,"Tour!!! Here’s round 1 of our North American shows this fall 👻 Can’t wait to sing and party w/ y’all 🖤pre-sale starts tomorrow, you can sign up here: laylo.com/darci/fall23tourpr…

Which shows y’all coming to?",2023-07-31 18:38:00,en,557066e0eabe336c,2,37,6,False,,False,False,"[""https://laylo.com/darci/fall23tourpresale""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF2YselvaIAAa4kU.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]","tour!!! heres round 1 of our north american shows this fall cant wait to sing and party w yall pre-sale starts tomorrow, you can sign up here laylo.comdarcifall23tourpr... which shows yall coming to?",199,33,1,0,0,1,2023-07-31,18,Monday,45
1686074336174620679,"📣 @ZMPresents presents...
❌ @DarksideDarci
📆 10/12 in Purgatory
🎫 ON SALE THURS 8/3 @ 10 AM
🔗 bit.ly/darci-10-12",2023-07-31 18:00:00,en,557066e0eabe336c,0,2,0,False,,True,False,"[""http://bit.ly/darci-10-12""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF2Yg5p7XQAc8NAd.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",presents... 1012 in purgatory on sale thurs 83 10 am bit.lydarci-10-12,70,11,1,0,0,1,2023-07-31,18,Monday,2
1686064086927228936,"🚨 Just Announced 🚨 @TimbreConcerts presents @DarksideDarci with guests on November 11th!
Tickets + more info: buff.ly/3OAvtaz",2023-07-31 17:19:00,en,557066e0eabe336c,0,4,0,False,,True,False,"[""https://buff.ly/3OAvtaz""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FF2YaWZhXUAAiXfJ.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]",just announced presents with guests on november 11th! tickets more info buff.ly3oavtaz,86,12,1,0,0,1,2023-07-31,17,Monday,4
